ThreadPoolSize;RunNr;Runtime;Memory;Cache-Misses;Cache-References;Cache-Miss-Rate
30;3;16212;209160936;717865;4642255;0.15463713216960293
30;4;16213;200001928;512643;4437542;0.11552408968748916
30;5;16229;501996408;480680;4009158;0.11989549925445692
30;6;16221;491567088;808648;4726838;0.17107588624784686
30;7;16231;481558192;615377;4227231;0.14557449072454284
30;8;16209;471072432;496009;4280038;0.11588892435067165
30;9;16226;460559640;725688;4716200;0.15387133709342268
30;10;16206;450065720;464334;4129332;0.11244772762277289
31;0;0;450065720;0;0;0.0
31;1;16234;439615152;721825;4698843;0.1536176033121345
31;2;16197;428779824;510251;4117017;0.12393706414134312
31;3;16195;417946800;622783;4749783;0.1311182005577939
31;4;16236;407076264;495932;4293196;0.11551580687208318
31;5;16267;396623664;516415;4378123;0.11795351569610996
31;6;16224;385788336;496556;4070443;0.12199065310581673
31;7;16224;374925976;916434;4837304;0.18945139689380697
31;8;16263;364467248;711002;4450049;0.1597739710281842
31;9;16239;353631920;625304;4335283;0.14423602795942042
31;10;16205;342796592;497041;4283341;0.11604049269016872
32;0;0;342796592;0;0;0.0
32;1;16207;331584936;630862;4507072;0.13997158243755592
32;2;16215;320776624;517218;4489050;0.1152176963945601
32;3;16203;309591728;480577;4010525;0.11982895007511485
32;4;16211;298409136;630180;4489414;0.14037021312803855
32;5;16208;287178808;509926;4265882;0.11953588964720543
32;6;16259;276386864;488241;4085171;0.11951543766466569
32;7;16238;265201968;495236;4164423;0.11892067640583101
32;8;16194;253990296;723195;4480003;0.16142734725847283
32;9;16218;243182000;510424;4252595;0.12002647795052197
32;10;16201;231997104;497302;4064140;0.12236340283553224
33;0;0;231997104;0;0;0.0
33;1;16202;220435864;604091;4508749;0.13398195375258193
33;2;16199;208893240;455424;4205459;0.10829352990957705
33;3;16202;197745840;559108;4558613;0.12264870915780743
33;4;16235;497840992;496459;4021919;0.12343833876316256
33;5;16239;484167392;776681;4643412;0.16726514898957923
33;6;16217;470745552;463269;4194709;0.11044127256503371
33;7;16207;457323888;524315;4564660;0.11486397672553925
33;8;16200;443893872;499915;4141363;0.12071267358113742
33;9;16199;430780544;605701;4056176;0.14932808635522718
33;10;16190;417358896;487229;4085383;0.11926152333820354
34;0;0;417358896;0;0;0.0
34;1;16216;403517568;511162;4325244;0.11818107833916422
34;2;16233;389676448;654260;5075974;0.12889348921014962
34;3;16221;375534960;690642;5218246;0.13235136863996064
34;4;16216;361693632;504505;4246543;0.11880369514685239
34;5;16246;347852512;601950;6961286;0.08647109169196611
34;6;16200;334003024;712527;4606227;0.15468777374627868
34;7;16197;320470432;541330;4448286;0.12169406373600979
34;8;16208;306631360;520793;4418085;0.11787754196671182
34;9;16210;292787984;523412;4311885;0.12138820956495824
34;10;16204;278946864;584211;4335139;0.13476176888445793
35;0;0;278946864;0;0;0.0
35;1;16203;264688320;494598;4425737;0.1117549461253572
35;2;16237;250125104;617084;4417457;0.1396921350903925
35;3;16237;235864512;709937;4667278;0.15210943080742137
35;4;16217;221603936;510701;4401743;0.11602244838010761
35;5;16221;207343328;509103;4133993;0.12315042623439372
35;6;16229;502599344;503719;4173373;0.12069829368235238
35;7;16180;493402192;624374;4366840;0.14298073664251496
35;8;16209;484259672;490043;4186131;0.11706346504684158
35;9;16194;474831112;506231;4214437;0.12011829812617913
35;10;16206;465721424;463811;4031685;0.11504147769480999
36;0;0;465721424;0;0;0.0
36;1;16192;456238464;642994;4343632;0.14803141702612008
36;2;16202;446809128;584128;4458299;0.13102037346530593
36;3;16261;437326208;501693;4156774;0.1206928738488068
36;4;16194;427934760;494304;4206008;0.11752331426854157
36;5;16204;418451840;847453;4632964;0.18291810599003144
36;6;16222;408824720;637529;5111656;0.12472063847801965
36;7;16204;399341800;624280;4573701;0.13649339998395174
36;8;16223;389950352;462290;4260940;0.10849483916694438
36;9;16223;380429544;797193;4955156;0.1608815141238742
36;10;16229;371038072;610937;4635616;0.13179197759262198
37;0;0;371038072;0;0;0.0
37;1;16219;361281616;533702;4474886;0.11926605504587157
37;2;16225;351575512;683488;4697330;0.1455056383094226
37;3;16225;341707696;659594;4840262;0.13627237533835979
37;4;16192;332145816;503991;4211987;0.11965635221571197
37;5;16218;322286160;476301;4527992;0.10519033602532867
37;6;16235;312629328;603780;4341414;0.13907450429744778
37;7;16211;302872808;499076;4210424;0.1185334303623578
37;8;16196;293207776;474487;4359343;0.10884369502468606
37;9;16212;283506904;643441;4542145;0.14166016276450885
37;10;16186;273748352;484835;4260206;0.11380552959176153
38;0;0;273748352;0;0;0.0
38;1;16205;263565904;496363;4281677;0.11592724065827478
38;2;16205;253635472;500266;4242217;0.11792560352287496
38;3;16220;243661016;628442;4616036;0.13614321898702697
38;4;16188;233628904;459071;4207771;0.10910075667140631
38;5;16205;223690264;493912;4218154;0.1170919790979656
38;6;16211;213751672;501852;4386759;0.11440154337176946
38;7;16220;203815128;601251;4525889;0.132847049496795
38;8;16205;503999600;514189;4325056;0.11888609072344959
38;9;16198;495339008;471863;4162123;0.1133707485338612
38;10;16271;486725656;491449;4183244;0.11748035734946372
39;0;0;486725656;0;0;0.0
39;1;16216;478037720;585037;4521281;0.12939629277631715
39;2;16208;468974904;460474;4146362;0.11105494406904173
39;3;16195;459681328;484352;4221985;0.11472139289931158
39;4;16220;450776928;777419;4837287;0.1607138464184573
39;5;16229;441722336;488793;4048976;0.12072015245336105
39;6;16234;433108984;536344;4503987;0.11908204886026535
39;7;16222;424035792;516567;4175473;0.12371460670443804
39;8;16220;415336720;695476;4872231;0.14274282151236262
39;9;16194;406718152;515809;4301459;0.11991489399294518
39;10;16226;397847240;505970;4304202;0.1175525683971152
40;0;0;397847240;0;0;0.0
40;1;16232;388619320;491675;4309734;0.11408476718052668
40;2;16211;379698360;890827;5097544;0.1747561178481245
40;3;16188;370858232;482969;4230974;0.11415078419295416
40;4;16230;361795416;510667;4471151;0.11421376732747339
40;5;16185;352716168;621473;4459142;0.13937053361386562
