ThreadPoolSize;RunNr;Runtime;Memory;L2-Cache-Misses;L2-Cache-References;L2-Cache-Miss-Rate
45;5;18745;731492080;43239017;388388914;0.11132917403507557
45;6;18764;1533993608;38790052;355847658;0.10900746745957227
45;7;18612;1020881424;39391966;361999607;0.10881770377170603
45;8;18706;509148328;38191285;356472230;0.10713677472155404
45;9;18924;1437037296;46696548;416893440;0.11201075267579168
45;10;18650;944685120;43529119;389134020;0.1118615098212179
46;0;0;944685120;0;0;0.0
46;1;18459;1738795880;42235448;386574109;0.10925575980568321
46;2;18530;1188712344;35716214;329755608;0.10831116479450442
46;3;18847;630813136;39294579;353272752;0.11123014378419992
46;4;18778;1469901176;35788324;330261366;0.1083636406929898
46;5;18817;922278816;39820277;358773960;0.11098987507343064
46;6;19103;1701717600;46055768;413230042;0.11145309711049517
46;7;18644;1145471904;42201431;383510140;0.110039935319572
46;8;18540;598436848;35031776;323971405;0.10813230877583162
46;9;19439;1445566168;45771241;413287829;0.11074906587679842
46;10;18949;898895352;43593136;386525735;0.11278197556496465
47;0;0;898895352;0;0;0.0
47;1;18758;1625014272;32635009;303945602;0.10737121637969942
47;2;18998;1015308640;39142340;356864100;0.10968416268265707
47;3;18883;1708578488;39496595;358578798;0.11014760275926855
47;4;19040;1105430512;47537387;416877934;0.11403190987796442
47;5;18872;1853704352;38627650;353049374;0.10941146719042193
47;6;18691;1334154976;39129940;359767406;0.10876454994925248
47;7;18593;760767304;35716686;328522232;0.1087192357806701
47;8;18971;1490090616;42281371;379697880;0.11135529911307379
47;9;18929;901515536;38108602;353722427;0.10773589428074347
47;10;18792;1638323248;42624779;390350579;0.1091961464722203
48;0;0;1638323248;0;0;0.0
48;1;19108;1011895360;42701547;383598758;0.11131826188029524
48;2;18920;1683198464;46307178;411538539;0.11252209358696294
48;3;18840;1069537600;45034171;407938550;0.11039449691626349
48;4;18987;1741452712;45341562;409551084;0.1107103943106643
48;5;18690;1100835272;35430299;326267201;0.10859289224110517
48;6;18963;1771128264;39483308;350444880;0.11266624297664157
48;7;18946;1149770344;42406319;382515694;0.11086164480352013
48;8;19103;1852678720;45857156;409965933;0.11185601609487879
48;9;18796;1300343448;38913909;357328627;0.10890229905929144
48;10;18924;695045504;44926893;411773435;0.1091058557480766
49;0;0;695045504;0;0;0.0
49;1;18838;1373245552;39175553;356376039;0.10992757288039783
49;2;18516;719522832;34798011;321632251;0.10819192071630901
49;3;18818;1376009440;39177933;352225548;0.11122967434491719
49;4;18761;719848944;38943256;354904375;0.10972886992446909
49;5;18936;1364369248;39711577;357016491;0.11123177220404645
49;6;18631;708061560;33935742;306756673;0.11062755919249391
49;7;18729;1358457904;39322284;363927277;0.10804983985852756
49;8;19075;694735072;40445352;364522565;0.11095431636721859
49;9;18974;1356676808;40205182;361412381;0.11124461726727619
49;10;18746;700789832;41948714;381960603;0.10982471404256318
50;0;0;700789832;0;0;0.0
50;1;18851;1311194488;35617676;333800252;0.10670356234482412
50;2;19029;603955560;36016215;328351000;0.10968815383537739
50;3;19209;1251178280;40140681;353554947;0.113534491146577
50;4;18430;533740656;35738960;336238966;0.10629035779273721
50;5;18868;1338329680;39989755;357661678;0.11180888940525521
50;6;18909;681060744;42139126;383719160;0.10981762286772441
50;7;18951;1357712944;39556176;361883937;0.10930624975487652
50;8;18376;675205608;33307138;309548510;0.10759909004246217
50;9;18937;1328013000;37402425;334276359;0.11189072751627045
50;10;18935;624958080;43454012;388456619;0.11186322970081763
51;0;0;624958080;0;0;0.0
51;1;18918;1351099328;41405739;379063367;0.10923170795346204
51;2;19042;624413752;40421206;359450236;0.11245285703470786
51;3;19239;1302033296;42403255;379668114;0.11168505712333798
51;4;18777;572732832;36504133;333668538;0.10940238243259243
51;5;18714;1327019456;37052760;335872436;0.11031795416519384
51;6;19047;622633488;42453985;384396195;0.11044330186462954
51;7;18648;1305142136;36487531;327641902;0.11136405562680442
51;8;18747;599548216;38431209;359056493;0.10703387837077771
51;9;18777;1326348392;33705683;304324745;0.11075564361353527
51;10;18430;607381872;38498667;358095280;0.10750956281802988
52;0;0;607381872;0;0;0.0
52;1;19126;1309870752;42319363;387160543;0.10930701427392099
52;2;18650;557801024;39181923;357257286;0.10967424468426376
52;3;19028;1299009264;36322122;328660628;0.11051558630868313
52;4;18757;563069072;36858494;333559391;0.11050054351490286
52;5;18857;1299823376;38407294;354927742;0.10821158634593292
52;6;18582;551630064;36389282;329850513;0.11032052571038445
52;7;18897;1303055400;33806257;308877397;0.1094487888344902
52;8;18931;563998472;43627249;387320466;0.1126386360384065
52;9;19769;1290983728;43684526;387484408;0.11273879696341227
52;10;18797;549715384;35170331;323148222;0.10883652951059715
53;0;0;549715384;0;0;0.0
53;1;19042;1266444208;42769622;389525122;0.10979939311847517
53;2;19057;1741453976;40548493;359213913;0.11288118731637213
53;3;18924;918529328;42993607;388973340;0.11053098651953884
53;4;19224;1360640064;39416806;357878044;0.11014033037466808
53;5;18936;1849389712;36271530;330141858;0.10986649866131183
53;6;19306;1121918408;39064719;353554714;0.11049129725364092
53;7;19263;1566287080;42448893;388941466;0.10913954080689355
53;8;19003;737534120;39518574;359867548;0.1098142197584318
53;9;19160;1232322048;40898435;361507073;0.11313315299919458
53;10;18857;1690513296;38962520;356588969;0.10926451289075069
54;0;0;1690513296;0;0;0.0
54;1;18597;870910128;32681096;304655958;0.10727213810143178
54;2;18917;1296633752;32966733;302929129;0.10882655328930088
54;3;19009;1705908560;40778315;359276071;0.1135013386405019
54;4;19064;864432400;42725426;388755844;0.10990298064818288
54;5;18925;1304629568;40917749;374608834;0.10922793401076067
54;6;18782;1723278232;39530417;355346820;0.11124460604431467
54;7;18861;861584176;39310602;360876510;0.10893089716479468
54;8;18757;1236038064;36490056;337534914;0.10810750084360161
54;9;18991;1624064304;34626826;309718784;0.11180085867830347
54;10;18696;771700624;33516519;303109208;0.11057572028626725
55;0;0;771700624;0;0;0.0
55;1;18986;1158885920;33341633;303389736;0.10989703685954623
55;2;19286;1534736768;42089149;381871524;0.11021808737956591
55;3;19092;617635344;42687022;385078539;0.11085276814141024
55;4;19221;1140222624;40276405;363138049;0.11091210384291071
55;5;18834;1514517320;42338551;387084525;0.10937805121504147
55;6;18679;622473360;36184553;329254788;0.10989833502436418
55;7;19239;1154918880;36958870;332964232;0.11099952021272963
55;8;19309;1532830928;36834298;335747427;0.10970835526313653
55;9;19187;647552272;40137449;360374798;0.11137695871840628
55;10;19345;1082443304;34048577;308562849;0.11034567871779016
56;0;0;1082443304;0;0;0.0
56;1;18841;1440069776;33367463;304190615;0.10969261165404462
56;2;18816;1764300568;29813196;278992938;0.10686003815623463
56;3;19211;865391832;44126367;386043054;0.1143042635861025
56;4;19180;1178658192;37828589;333975375;0.11326759944501896
56;5;19236;1498181360;41899392;381546227;0.10981471977706125
56;6;18671;1806944992;30365843;280234494;0.10835869120380305
56;7;19461;937370080;42629677;384964151;0.1107367449391411
56;8;19121;1255017432;35999146;326049808;0.11040995920476052
56;9;19348;1550197816;41700759;379785654;0.10980077462325631
56;10;18823;595988008;33164260;307251220;0.10793857873046037
57;0;0;595988008;0;0;0.0
57;1;19370;1113196232;37535469;335624347;0.11183774161652224
57;2;19141;1399673944;35925965;331500911;0.10837365391131609
57;3;18932;1662162664;36236619;332087212;0.1091177789766864
57;4;19068;701527504;33419485;304034562;0.10992001955356641
57;5;19057;1087848376;30676545;285622570;0.10740238420234087
57;6;18618;1349514520;38391771;359598929;0.10676275123166454
57;7;19001;1590477328;32822640;301090396;0.10901257707336504
57;8;18983;633114016;39499068;357813750;0.11039002274227863
57;9;18817;1051465152;37935507;350051315;0.10837127408020164
57;10;18747;1331586696;36129967;335386353;0.10772640769912305
58;0;0;1331586696;0;0;0.0
58;1;18920;1564254120;33049331;300192741;0.11009370476416683
58;2;18772;575319336;35968488;328507992;0.10949045038758144
58;3;19033;1088162752;36972418;331868404;0.11140686354703415
58;4;19624;1349100856;40102811;359856308;0.11144117834944274
58;5;18786;1573067080;36975900;334730449;0.11046470409389018
58;6;18801;590766672;36190919;336020531;0.1077044872594407
58;7;19084;1101928208;33960790;307681880;0.1103763081530833
58;8;19088;1366405920;35232984;325933456;0.10809870343595535
58;9;19394;1566816000;37340536;333369412;0.11200948454143117
58;10;19278;584096920;48128478;415766863;0.11575833064887617
59;0;0;584096920;0;0;0.0
59;1;19084;1065571984;36103985;331376809;0.10895145350983207
59;2;19138;1292377712;37238350;334141440;0.11144487196799056
59;3;19300;1476196464;30517417;278556576;0.10955554321575234
59;4;19296;1628218800;35400961;328838406;0.10765458156368754
59;5;19708;1774166640;39721428;353860223;0.11225174636257436
59;6;19453;780973824;39681521;358016509;0.11083712622872371
59;7;18751;1012636488;33644316;308030896;0.10922383578042119
59;8;18925;1213932104;34193444;308231197;0.11093440356720284
59;9;19009;1354167152;39656975;357887880;0.1108083766346041
59;10;19187;1507148176;39407414;356155490;0.11064665604340396
60;0;0;1507148176;0;0;0.0
60;1;18960;1646794864;33207490;306354646;0.10839558150523364
60;2;19267;1816091928;34762301;310444206;0.11197600189710095
60;3;19079;821904624;36228601;333332845;0.10868596222493467
60;4;19107;969375616;40982970;362757910;0.11297608920505689
60;5;18858;1089315872;33548705;300048417;0.11181097149397726
60;6;19501;1202964032;34674046;307520032;0.11275377989034549
60;7;18889;1297644392;30372787;282352548;0.10757043708350031
60;8;18853;1426792416;35445560;328222988;0.10799231405449274
60;9;19149;1548452096;29797026;276283858;0.10784931923167224
60;10;19515;1667059792;29172919;259480868;0.11242801530939846
61;0;0;1667059792;0;0;0.0
61;1;19154;587675968;37156468;337453687;0.11010834799383892
61;2;19404;993489344;33555859;303789012;0.11045777718912361
61;3;19652;1123201704;31948886;283467438;0.11270742849836601
61;4;18927;1189711456;30287505;280919871;0.10781545959061045
61;5;19320;1255302224;27628025;255183864;0.10826713165531501
61;6;19019;1313783904;35381141;328065762;0.10784770950892461
61;7;19585;1369568240;33997827;307681375;0.11049686384169337
61;8;18949;1436027184;39226412;356255080;0.11010765657011824
61;9;19517;1493027328;36163389;328928334;0.1099430643758406
61;10;19500;1553048376;34004819;304665908;0.11161346940071812
62;0;0;1553048376;0;0;0.0
62;1;18970;1601115000;28345151;258820319;0.10951671456675703
62;2;19905;1624674752;33670962;306602820;0.10981947915547548
62;3;19380;1640033600;33563985;306393503;0.10954535481778803
62;4;18925;1639959216;30797148;281897446;0.10924947507328604
62;5;19357;1648708656;33837493;306879899;0.11026298271820012
62;6;19317;1632154504;37315990;330223730;0.11300214554538525
62;7;19198;1652706056;39642215;358113112;0.1106974686813478
62;8;20157;1667257304;43444799;387587926;0.11209017641070687
62;9;19472;1659864416;35350992;313042896;0.11292699004420148
62;10;19531;1679836304;40666555;357955277;0.11360792147226817
63;0;0;1679836304;0;0;0.0
63;1;19307;1665959432;34625800;308869652;0.11210489530386106
63;2;19517;1642747168;36821053;333265318;0.11048570316578817
63;3;19364;1582239568;37308877;333752136;0.11178618194671269
63;4;19600;1507162768;39097703;353601992;0.11056980414295856
63;5;19617;1438903072;28987791;256510118;0.11300837263659128
63;6;19286;1382014400;33474143;300764686;0.11129678635210519
63;7;19502;1358001552;34282466;308312833;0.11119376921946028
63;8;20037;1309428768;39133057;349513297;0.11196442978248121
63;9;19516;1246482312;36917998;334891087;0.11023881922542776
63;10;18902;1182727392;37759890;335747757;0.11246505512768028
64;0;0;1182727392;0;0;0.0
64;1;19175;1135737616;29526241;258925931;0.11403354189349231
64;2;19399;1075830048;31069544;284758537;0.109108384694363
64;3;18832;960483344;27491123;249365101;0.1102444684109987
64;4;19355;881049440;31076658;285217907;0.10895759781309944
64;5;19343;816316992;31105242;282579840;0.11007594172323121
64;6;19596;812043848;33237747;302232747;0.1099740095337849
64;7;19272;822878320;33394258;302018961;0.11057007112874612
64;8;19276;823685600;30065919;274411047;0.10956526469577589
64;9;19044;848416704;32890237;307822649;0.1068480084452785
64;10;19404;828832224;34167386;310363236;0.11008838044207014
65;0;0;828832224;0;0;0.0
65;1;19294;776734064;32402970;303995490;0.1065902984284405
65;2;19226;751309056;30178787;280778671;0.10748247682958796
65;3;19524;792805720;31096318;284583809;0.1092694560146252
65;4;19306;801162528;34361706;308347533;0.11143823874861357
65;5;19549;816772352;33580588;308910499;0.10870652861818077
65;6;19440;825376632;34359702;309411439;0.11104858343650313
65;7;19626;802462624;34501633;309303191;0.11154632090426768
65;8;19714;773216536;34143331;307564654;0.11101188174893464
65;9;19497;816780848;34436792;309757403;0.11117342690273006
65;10;19088;793741032;30591561;281359090;0.10872782180238072
66;0;0;793741032;0;0;0.0
66;1;19524;777402176;40127669;356693974;0.11249886996969564
66;2;19727;761968192;39863740;360472856;0.11058735584795322
66;3;19445;768718960;25231410;230165729;0.10962279271385358
66;4;19450;781728368;29989781;277793384;0.10795714630842324
66;5;19600;770797648;35374842;310159836;0.11405358751866247
66;6;19255;765401808;32335546;299803812;0.10785568663816723
66;7;19045;770461912;34059964;311971367;0.10917657068188569
66;8;19716;778472392;36873356;332303209;0.11096298501288322
66;9;19805;778374360;33869064;309526193;0.10942228724403948
66;10;19241;763558000;33792054;307137821;0.11002244494011697
67;0;0;763558000;0;0;0.0
67;1;19755;751823680;28615396;257709998;0.11103719771089363
67;2;19537;725190640;31373332;282335667;0.11112068246056918
67;3;19632;756408944;28499730;253899793;0.11224794499930923
67;4;19633;770239360;31270867;280068658;0.11165428942784451
67;5;19480;764359296;29490349;259121992;0.11380874611368379
67;6;19603;759120584;34274825;303886385;0.11278828763585444
67;7;19576;743472320;33484930;302971648;0.11052166174968293
67;8;19528;753728480;25393413;230206065;0.11030731531769157
67;9;19448;766265064;40299714;361564635;0.11145922498753232
67;10;19221;761266680;36539207;335319798;0.1089682363461283
68;0;0;761266680;0;0;0.0
68;1;19231;712479744;33711527;304341278;0.1107688290643243
68;2;19425;741397808;34663682;307317322;0.11279442946597068
68;3;19448;714854024;26526012;233430420;0.11363562641064519
68;4;19654;703084904;30515508;281323150;0.10847137180143192
68;5;19161;728066160;28002767;256699456;0.10908775357903369
68;6;20024;719081960;31034348;278708901;0.11135040139963094
68;7;19360;710256896;27422052;252931907;0.10841673684135074
68;8;19499;730134800;26877655;251809775;0.10673793342613487
68;9;19274;745282872;28604119;258182983;0.11079010191775497
68;10;19549;709591120;27470444;252945671;0.1086021511710315
69;0;0;709591120;0;0;0.0
69;1;18996;705514944;30457234;282349211;0.10787079550224066
69;2;19440;690852192;36585152;336500651;0.10872238104525984
69;3;19023;680609104;31005073;282759962;0.10965156728943116
69;4;19572;677662944;33411444;304410977;0.10975768459230036
69;5;19814;695941632;28539429;255288443;0.1117928750107971
69;6;19513;729093688;33109677;306313347;0.10809087271015977
69;7;19483;708144352;30270184;281135097;0.10767130935629855
69;8;20040;699088408;33815489;306096932;0.1104731392734116
69;9;19366;637277736;31104394;277300708;0.11216846226011078
69;10;19421;716894240;25423289;233833232;0.1087240200315069
70;0;0;716894240;0;0;0.0
70;1;19274;714496232;30288651;283744128;0.10674635353158744
70;2;19814;677635120;33429196;307286858;0.10878823851295326
70;3;19312;667947640;33904217;310871006;0.10906201075567658
70;4;19541;662862808;33637421;307688271;0.10932305248645634
70;5;19226;664864480;30663894;285864555;0.10726721261402974
70;6;19499;658958848;28914749;259740590;0.11132164210453206
70;7;19452;681691968;27584464;251667511;0.10960677399475692
70;8;19411;641222208;28652222;258058898;0.11102977739601136
70;9;19464;669968800;31637085;286073063;0.11059092620684807
70;10;19440;664863696;27441099;249397743;0.11002946005008554
71;0;0;664863696;0;0;0.0
71;1;19860;1796884960;25359091;231155428;0.10970579933775122
71;2;19516;1571623944;31358185;280769106;0.11168673593311937
71;3;19620;1181861944;33549285;310323874;0.10811055097874939
71;4;19422;784454496;27889257;255527213;0.10914397990166315
71;5;20015;1728589136;33656893;306759291;0.109717599392939
71;6;19318;1413918560;26573714;249856153;0.1063560519960459
71;7;19395;1073470944;30516358;277662829;0.10990436894237651
71;8;19833;709919256;26151300;235164858;0.1112041153699929
71;9;19691;1652692088;33483598;307840892;0.10876916897707015
71;10;19707;1302811280;27919180;253014304;0.11034625141193598
72;0;0;1302811280;0;0;0.0
72;1;19709;910677416;28207381;257136538;0.10969806632459211
72;2;19619;1598513872;33872443;308418340;0.10982629307971763
72;3;20399;1134749568;36675682;333487513;0.10997617772872953
72;4;19307;676307360;28293761;257444312;0.10990245144744157
72;5;19525;1681437488;25152572;227582924;0.11052047121074866
72;6;19599;1289321232;37106784;335837290;0.11049036275870378
72;7;19449;846105064;27854755;254825943;0.1093089450472474
72;8;19378;1639020304;27710732;251975677;0.10997383687950167
72;9;19609;1265529288;27772613;254308251;0.10920846213519042
72;10;19391;827253544;33672328;305490076;0.11022396681717413
