ThreadPoolSize;RunNr;Runtime;Memory;Cache-Misses;Cache-References;Cache-Miss-Rate
20;4;14506;2282944848;207411691;782179359;0.26517152186829823
20;5;14472;1879370864;208055439;777564637;0.26757317539892184
20;6;14473;1581468832;208353002;780307849;0.26701384878674983
20;7;14551;1789789952;210973129;781601368;0.2699242064274381
20;8;14584;1377013728;212350117;785177457;0.27044856561642217
20;9;14592;1973579344;206708538;777542262;0.2658486208431973
20;10;14628;1309679568;215368694;795174405;0.2708446004370576
21;0;0;1309679568;0;0;0.0
21;1;14339;1982284624;216429498;805161626;0.26880254971316775
21;2;14211;1296075616;209973357;789526824;0.26594835111010745
21;3;14290;1947585184;208886739;784466776;0.2662786307727582
21;4;14186;1639999776;215083069;798879048;0.26923108014719144
21;5;14125;1909484208;206049439;778857271;0.26455352819066125
21;6;14183;1517935952;209060272;788630983;0.26509264346262695
21;7;14204;1894591744;208171659;784072646;0.26550047379155733
21;8;14114;1614986800;204545072;776239316;0.26350774533558924
21;9;14160;1955428496;210137214;786730667;0.26710184668573494
21;10;14169;1563151536;210757005;791025179;0.2664352672900188
22;0;0;1563151536;0;0;0.0
22;1;13884;1803971312;209494489;795753641;0.263265511090511
22;2;13717;2075434304;207517041;788284162;0.2632515671423575
22;3;13770;1431162704;207581346;789629576;0.2628844616630723
22;4;13832;1645776848;208260318;793804346;0.26235724086096146
22;5;13781;1895217088;205906152;786148864;0.2619175087938561
22;6;13777;1330047264;210006408;796137816;0.26378147574389305
22;7;13904;1667225712;213269737;799496517;0.2667550545439087
22;8;13766;1707197424;207868279;790287802;0.2630285808207375
22;9;13824;1768709248;211131794;794617153;0.2657025376344978
22;10;13880;1971786080;216327280;803373316;0.26927366853195306
23;0;0;1971786080;0;0;0.0
23;1;13602;1935217920;213915229;806538473;0.2652263173563451
23;2;13658;2082709264;216988796;814465095;0.2664187788182623
23;3;13595;1972487424;213631905;807014021;0.2647189508991195
23;4;13788;1935668544;226326857;833998531;0.2713756062958821
23;5;13566;1792141536;212697156;805872036;0.2639341564148778
23;6;13516;1698346800;209244131;801088791;0.2611996739322745
23;7;13422;1599214544;203552664;788336315;0.2582053625171384
23;8;13392;1561936224;207663397;798483039;0.26007239585210523
23;9;13445;1660500016;205891547;794518192;0.25914012929234476
23;10;13510;1461759312;208991233;797651944;0.26200805322678433
24;0;0;1461759312;0;0;0.0
24;1;13185;2108936928;203498241;792507002;0.2567778461091754
24;2;13234;1827238880;209002516;807085872;0.2589594530778752
24;3;13370;1559543032;210389330;802634405;0.26212348821503606
