ThreadPoolSize;RunNr;Runtime;Memory;Cache-Misses;Cache-References;Cache-Miss-Rate
29;8;21525;396295952;155603600;234395858;0.6638496146122173
29;9;21562;387594864;155663172;235175096;0.66190329948882
29;10;21553;378867432;155905272;235005411;0.6634114139610172
30;0;0;378867432;0;0;0.0
30;1;21552;369932504;155789369;234514664;0.6643054482938432
30;2;21549;361269376;155581599;234603697;0.6631677206689544
30;3;21539;352253104;155438684;233863044;0.6646568920910821
30;4;21532;343242176;155955456;234965836;0.6637367314965739
30;5;21538;334295240;155521303;234727730;0.662560418404762
30;6;21584;325270792;155718878;235521462;0.6611664035950999
30;7;21517;316604176;155439381;234181063;0.6637572611923792
30;8;21567;307590584;155726326;235849197;0.6602792291889804
30;9;21548;298664664;155293510;235777677;0.6586438206361666
30;10;21573;289630024;155756181;234832570;0.6632648145868352
31;0;0;289630024;0;0;0.0
31;1;21556;280287576;155850300;234977962;0.6632549651613712
31;2;21564;271401688;155212873;236667437;0.6558269061746759
31;3;21530;262078224;155539508;234335806;0.6637462309110371
31;4;21566;252844544;155773867;234630621;0.6639110715220755
31;5;21600;243490024;155550825;234427855;0.6635338833774681
31;6;21543;234453536;155469804;234080660;0.6641719311625317
31;7;21564;225267000;155681637;234450637;0.6640273577077123
31;8;21560;215938240;155351810;235696705;0.6591174450232556
31;9;21570;206707200;155673774;235061342;0.6622687196263859
31;10;21573;197355336;155448501;234814351;0.6620059648739272
32;0;0;197355336;0;0;0.0
32;1;21565;187830784;155682955;234886494;0.6628007951789684
32;2;21539;488444184;155670252;234517650;0.6637890666224909
32;3;21547;478945016;155483797;234926485;0.661840222059254
32;4;21538;469306376;155430021;234170196;0.6637480928614844
32;5;21578;459758144;155721163;235120059;0.6623048822899453
32;6;21563;450084088;155787362;235019898;0.6628688180266337
32;7;21556;440837568;155553137;234757684;0.662611482399869
32;8;21565;431215376;155756395;234557297;0.6640441247922464
32;9;21533;421468008;155317330;234510661;0.6623039197352312
32;10;21614;412104512;156289460;235125687;0.664706021677674
33;0;0;412104512;0;0;0.0
33;1;21583;402167744;155953882;234996832;0.6636424868910573
33;2;21597;392304312;155239036;234892737;0.6608932995659206
33;3;21558;382446216;155228312;236543705;0.6562352272278816
33;4;21523;372495120;155298988;234115731;0.6633428148405799
33;5;21529;362631680;155538030;233912651;0.6649406491485575
33;6;21553;352773584;155742667;234650670;0.6637213820868272
33;7;21522;342914896;155351636;234297999;0.6630514842766541
33;8;21522;332959072;155446834;234577679;0.6626667748724719
33;9;21574;323100952;155562851;236199607;0.6586075776154869
33;10;21527;313270024;155292442;234534065;0.6621317120819954
34;0;0;313270024;0;0;0.0
34;1;21542;303066960;155548527;234592797;0.6630575575600474
34;2;21539;292833144;155839753;234943136;0.6633083888009395
34;3;21544;282659792;155629629;234592161;0.6634050700440924
34;4;21554;272486592;155500858;236243448;0.6582229446634219
34;5;21538;262313336;155754158;234751532;0.6634851609828898
34;6;21547;252381768;155421509;234973100;0.6614438376137524
34;7;21516;242251600;155553819;234916678;0.6621659233577277
34;8;21576;231985936;155539619;234387890;0.6635992115462962
34;9;21513;221809992;155370476;234249953;0.6632679068242973
34;10;21581;211639392;155765716;237102969;0.6569538823446787
35;0;0;211639392;0;0;0.0
35;1;21543;201153632;155593393;234421218;0.6637342571950974
35;2;21524;190665216;155595270;234676639;0.6630198500499234
35;3;21563;489065744;155659180;234944401;0.6625362397974319
35;4;21550;479759920;155596314;234379203;0.6638657014291494
35;5;21551;470634960;155436264;234544631;0.6627150804402766
35;6;21551;461429056;155437229;234801928;0.6619929841461949
35;7;21549;452225248;155746046;235095721;0.6624792885958142
35;8;21521;443098176;155404140;234794307;0.6618735436374954
35;9;21539;433894336;155656954;234999987;0.6623700536630243
35;10;21546;424690536;155383056;234762548;0.6618732729038194
36;0;0;424690536;0;0;0.0
36;1;21522;415291712;155687870;234898218;0.6627886380985657
36;2;21569;405816168;155528090;236680010;0.6571238948316759
36;3;21570;396417344;155656851;235482174;0.6610133088035784
36;4;21545;386939144;155604132;235474164;0.6608119097091263
36;5;21545;377301672;155477814;235092623;0.6613470555390417
36;6;21542;367874512;155596696;234269409;0.6641784630105076
36;7;21595;358394208;155264048;238115112;0.6520545743438577
36;8;21537;349000144;155560348;234362781;0.6637587561311623
36;9;21590;339522496;155307689;236717541;0.6560886377237249
36;10;21586;330123728;155727662;234951871;0.6628066477495725
37;0;0;330123728;0;0;0.0
37;1;21534;320376408;155394233;234517603;0.6626122346986465
37;2;21531;310705856;155631319;234918805;0.6624898291986459
37;3;21540;300958568;155590860;235135645;0.6617068203334292
37;4;21536;291288000;155606695;234581484;0.6633374993910431
37;5;21566;281617472;155396031;236409154;0.6573181637458928
37;6;21543;271870176;155479730;234368409;0.6633988371700726
37;7;21558;262199616;155504613;235204338;0.6611468747655496
37;8;21540;252529104;155516630;235302459;0.6609222473106412
37;9;21550;242781784;155411282;235335641;0.6603814081862763
37;10;21540;233094832;155336543;235014152;0.6609667616952701
38;0;0;233094832;0;0;0.0
38;1;21563;222913320;155708260;234869375;0.6629568456934839
38;2;21535;212892248;155257727;234842832;0.6611133313193907
38;3;21562;203191216;155550669;236085931;0.6588730990496846
38;4;21526;193248944;155354452;234805900;0.6616292520758635
38;5;21557;495318032;155255855;235707164;0.658681103982058
38;6;21586;481936568;155939435;235796529;0.6613304939700787
38;7;21545;468604032;155416313;235487941;0.6599756757820563
38;8;21585;455483824;155526362;234748052;0.66252461170583
38;9;21530;441945248;155663844;234669752;0.6633315230162258
38;10;21574;428581088;155684494;236414176;0.6585243602312578
39;0;0;428581088;0;0;0.0
39;1;21548;415070240;155256238;235016994;0.6606170701000457
39;2;21591;401318112;155644236;235573946;0.6607022493056172
39;3;21544;387596296;155511718;234439955;0.6633328265226804
39;4;21590;373911120;155677783;235764888;0.6603094477749375
39;5;21529;360156320;155402424;235015427;0.6612435021127357
39;6;21513;346650192;155354401;234409442;0.6627480517614985
39;7;21547;332663408;155748398;234872632;0.663118545033378
39;8;21535;319171600;155139551;235969956;0.6574546761368214
39;9;21594;305416816;155772033;235845568;0.6604831895759856
39;10;21567;291731552;155817849;235103499;0.6627627817653194
40;0;0;291731552;0;0;0.0
40;1;21549;277586144;155557874;234757861;0.6626311610498103
40;2;21545;263471048;155222364;235045025;0.6603941691597174
40;3;21528;249574944;155807736;235156610;0.662570088929246
40;4;21567;235501136;155627445;235358432;0.6612359016735802
40;5;21546;221351008;155844836;235433441;0.6619485971833543
40;6;21535;207454848;155646970;235357516;0.6613214340688401
