ThreadPoolSize;RunNr;Runtime;Memory;L2-Cache-Misses;L2-Cache-References;L2-Cache-Miss-Rate
24;9;15509;1627942488;8740341;38857308;0.2249342903527954
24;10;15818;1669811320;8910222;38865574;0.2292574400161953
25;0;0;1669811320;0;0;0.0
25;1;15557;1580690160;8974673;38691170;0.23195661955944988
25;2;15842;1412265424;8985200;39277243;0.2287635107178984
25;3;15561;1313402488;8753966;38848501;0.22533600459899342
25;4;15371;1422399824;8199666;35465148;0.2312034902547143
25;5;15264;1392923776;8324929;35380799;0.23529511020935395
25;6;15431;1326825104;8061898;35474319;0.22726012020132086
25;7;15495;1423425760;8806842;38928982;0.2262284176863397
25;8;15498;1294096928;8126442;35245273;0.23056828074505198
25;9;15725;1360984400;8347649;35489462;0.23521486462657562
25;10;15545;1430473432;8126570;35392873;0.22961035121392942
26;0;0;1430473432;0;0;0.0
26;1;15568;1961519920;7989679;35912073;0.22247891398527733
26;2;15597;1579739984;8882600;38887989;0.22841499980880986
26;3;15519;2258080064;8564218;38631073;0.22169247020397284
26;4;15386;1894370496;8785498;39174689;0.22426465210738494
26;5;15310;1570502240;8014345;35761462;0.22410563080446766
26;6;15496;2072191264;8700718;38996202;0.2231170615025535
26;7;15427;1687523040;8683325;39287035;0.2210226605291033
26;8;15428;1339301552;8801680;39541573;0.22259306679579996
26;9;15707;2018450800;9548286;42458079;0.22488737655794555
26;10;15601;1758678904;8923034;39121300;0.22808633659924388
27;0;0;1758678904;0;0;0.0
27;1;15865;2012998944;9382121;42623636;0.2201154542517208
27;2;15278;1375382864;8880225;39561588;0.22446583792339175
27;3;15430;1676367928;8866592;39175343;0.22633093474127336
27;4;15373;1884796128;8824246;39071274;0.22584996844484775
27;5;15765;1297512736;9566985;42541140;0.2248878379845956
27;6;15693;1627851720;8836759;39337035;0.22464222328907096
27;7;15286;1931766608;8696802;38809735;0.22408815726260434
27;8;15356;1312319784;8995200;39166592;0.22966511868073688
27;9;15631;1717793288;8127679;35866921;0.22660654367292915
27;10;15480;1820209720;8823044;39154454;0.2253394722347552
28;0;0;1820209720;0;0;0.0
28;1;15576;1673566680;8665597;39230798;0.22088760468242324
28;2;15782;1618256944;8925134;39333164;0.22691116331246577
28;3;15478;1513001264;8934573;38858215;0.2299275198307488
28;4;15397;1493868352;8195945;35800890;0.22893131986383577
28;5;15519;1537965648;8101529;35703374;0.2269121400123137
28;6;15410;1481850720;8352136;35916176;0.23254524646499114
28;7;16119;1576659584;9615463;43011733;0.22355441944178348
28;8;15577;1563870368;8759838;38999335;0.2246150607439845
28;9;15700;1691590504;8216848;35590471;0.23087213428560696
28;10;15542;1637090264;8021852;35804824;0.2240438886112106
29;0;0;1637090264;0;0;0.0
29;1;15663;1324076336;8652902;39089698;0.22136016502353126
29;2;15885;1923015952;8860063;39019061;0.2270701234968212
29;3;15375;1601148184;8004576;35507396;0.225434047599548
29;4;15601;2056068912;8899052;38840262;0.22911925774342098
29;5;15390;1672359568;8232602;35761454;0.23020881645360391
29;6;15572;1323340760;8840244;39261068;0.22516565265111993
29;7;15506;1788322592;8816036;39443146;0.22351249568175927
29;8;15378;1451870304;8965004;38941289;0.2302184706828785
29;9;15471;1330667848;8787840;38832277;0.22630246482842095
29;10;15755;1894975824;8889400;38876760;0.22865588593288125
30;0;0;1894975824;0;0;0.0
30;1;15716;1991461424;8667144;39207184;0.22106009959807366
30;2;15429;1368394080;8187388;35944519;0.22777848272221976
30;3;15574;1641581280;8687839;38890822;0.22339046986458655
