ThreadPoolSize;RunNr;Runtime;Memory;L3-cacheMisses;L3-cacheReferences;L3-cache-miss-rate
18;9;27218;21327768128;21284;83527;0.2548158080620638
18;10;27301;21302301184;24816;89811;0.2763135918762735
19;0;0;21302301184;0;0;0.0
19;1;25772;21277436480;20708;86850;0.23843408175014394
19;2;25801;21252270656;22044;90400;0.2438495575221239
19;3;25776;21227104832;21156;84013;0.25181817099734566
19;4;25751;21200740832;21424;87833;0.24391743422176176
19;5;25805;21175575008;23374;86404;0.27051988333873433
19;6;25771;21150409184;25023;87176;0.2870400110122052
19;7;25862;21123744272;20659;88603;0.23316366262993352
19;8;25694;21098578448;20105;88924;0.2260919436822455
19;9;25843;21073412624;23650;94852;0.2493358073630498
19;10;25785;21048246800;21098;86199;0.2447592199445469
20;0;0;21048246800;0;0;0.0
20;1;24494;21020385760;22231;85197;0.2609364179489888
20;2;24528;20993720848;19675;88538;0.22222096726829157
20;3;24525;20967057984;21872;99040;0.2208400646203554
20;4;24472;20940693984;21575;88263;0.24443991253413094
20;5;24497;20912532032;20687;82381;0.2511137276799262
20;6;24507;20886168032;23596;104403;0.22600883116385545
20;7;24475;20859503120;19292;82977;0.23249816214131627
20;8;24502;20831642080;19660;86071;0.22841607510078887
20;9;24581;20804977168;22059;102197;0.21584782332162392
20;10;24581;20778314304;17235;79205;0.2175998989962755
21;0;0;20778314304;0;0;0.0
21;1;23370;20750154400;23039;95053;0.24238056663124782
21;2;23396;20721091088;21999;88987;0.24721588546641643
21;3;23489;20693230048;24970;100637;0.24811947891928415
21;4;23287;20665068096;20898;84393;0.24762717286978778
21;5;23308;20635707968;22060;84659;0.2605747764561358
21;6;23298;20607844880;20855;86792;0.24028712323716472
21;7;23396;20579981792;23154;93189;0.24846280140359914
21;8;23352;20550623712;22674;87495;0.25914623692782446
21;9;23392;20522461760;22363;91589;0.244166875934883
21;10;23358;20494598672;22455;104285;0.21532339262597688
22;0;0;20494598672;0;0;0.0
22;1;22310;20465238544;21907;97334;0.2250703762302998
22;2;22300;20434080256;21665;91470;0.2368536132065158
22;3;22397;20405021248;26271;96943;0.27099429561701205
22;4;22385;20375661120;27931;94776;0.29470541065248584
22;5;22323;20346300992;20307;99646;0.20379142163257932
22;6;22377;20315742688;22565;92495;0.2439591329261041
22;7;22419;20286382560;21546;84718;0.2543261172360065
22;8;22267;20257022432;22214;94712;0.23454261339640173
22;9;22301;20225862096;22398;87516;0.25593034416563826
22;10;22266;20196803088;22843;92930;0.24580867319487787
23;0;0;20196803088;0;0;0.0
23;1;21320;20165945920;23512;96849;0.24276967237658623
23;2;21314;20135387616;24752;95430;0.25937336267421146
23;3;21350;20104528400;20056;90083;0.2226391216988777
23;4;21301;20072473056;22848;89719;0.2546617773269876
23;5;21303;20041613840;20983;87082;0.24095679933855446
23;6;21322;20010756672;24400;95872;0.2545060080106809
23;7;21347;19978398160;24873;96961;0.2565258196594507
23;8;21372;19947842112;24041;93335;0.2575775432581561
23;9;21344;19917283808;21719;94062;0.23090089515425996
23;10;21353;19886424592;21674;97912;0.22136203938230248
24;0;0;19886424592;0;0;0.0
24;1;20693;19854369248;22608;103283;0.21889371919870645
24;2;20537;19820814816;20807;89129;0.23344814818970255
24;3;20416;19788458560;23144;92157;0.2511366472432913
24;4;20597;19756401168;21242;93625;0.2268838451268358
24;5;20514;19724345824;24115;98656;0.24443520921180667
24;6;20556;19690791392;22046;96526;0.22839442222820794
24;7;20474;19658435136;22000;89209;0.24661188893497293
24;8;20395;19626377744;20360;86026;0.23667263385488108
24;9;20596;19592522192;28657;98626;0.2905623263642447
24;10;20474;19560767968;21661;96881;0.22358357159814618
25;0;0;19560767968;0;0;0.0
25;1;19641;19527213536;22070;95133;0.2319910020707851
25;2;19684;19493659104;21640;98868;0.21887769551320954
25;3;19685;19460104672;24141;102117;0.23640529980316696
25;4;19805;19424750032;26918;106902;0.25180071467325216
25;5;19723;19391496720;21216;99692;0.2128154716526903
25;6;19814;19357942288;22379;91166;0.24547528683939188
25;7;19772;19324387856;22420;98533;0.22753798219885724
25;8;19681;19290833424;22809;97879;0.23303262191072652
25;9;19683;19255480832;26389;96970;0.27213571207589976
25;10;19672;19222227520;21750;97121;0.2239474469991042
26;0;0;19222227520;0;0;0.0
26;1;18990;19187474912;19882;101167;0.19652653533266776
26;2;18909;19152421392;22570;101489;0.2223886332508942
26;3;19034;19117369920;23653;95256;0.2483098177542622
26;4;19100;19080817104;23767;96274;0.2468683133556308
26;5;19049;19046066752;23678;97343;0.2432429655958826
26;6;18966;19011314144;21843;100212;0.21796790803496588
26;7;18984;18976260624;24388;106503;0.22898885477404393
26;8;19056;18941209152;24587;103383;0.23782440053006781
26;9;19064;18904656336;24719;104616;0.23628316892253576
26;10;18951;18869905984;23772;106076;0.2241034729816358
27;0;0;18869905984;0;0;0.0
27;1;18331;18833654288;22010;106069;0.207506434490756
27;2;18319;18797404640;23757;98274;0.24174247512058122
27;3;18254;18760854080;24115;109741;0.21974467154481916
27;4;18280;18722804224;23259;104265;0.22307581642929075
27;5;18311;18686853648;24619;99683;0.24697290410601608
27;6;18329;18650604000;23382;106957;0.21861121759211646
27;7;18273;18614053440;23077;105687;0.2183523044461476
27;8;18372;18577801744;26854;106364;0.25247264111917567
27;9;18340;18539751888;22958;101600;0.22596456692913386
27;10;18371;18503803360;22269;98382;0.2263523815332073
28;0;0;18503803360;0;0;0.0
28;1;17780;18466054624;25351;103412;0.24514563106796117
28;2;17858;18428305888;22330;107494;0.2077325246060245
28;3;17671;18390557152;26370;96797;0.27242579832019587
28;4;17575;18351008208;22945;106235;0.21598343295524075
28;5;17652;18313560592;24600;111857;0.219923652520629
28;6;17690;18275811856;23725;103421;0.22940215236750758
28;7;17751;18238063120;24282;99849;0.24318721269116367
28;8;17735;18200314384;22438;101840;0.22032600157109192
28;9;17824;18160767488;25170;107900;0.23327154772937905
28;10;17658;18123319872;23419;106823;0.21923181337352443
29;0;0;18123319872;0;0;0.0
29;1;17095;18084372960;27618;116546;0.23697080980900245
29;2;17151;18045125136;20744;114100;0.18180543382997372
29;3;17076;18005879360;23495;105126;0.2234937123071362
29;4;17186;17966932448;27409;110378;0.24831941147692474
29;5;17199;17926187584;23704;112352;0.21097977784107091
29;6;17046;17887240672;25864;109447;0.23631529416064395
29;7;17136;17847992848;24319;108284;0.224585349636142
29;8;17150;17808747072;25371;109922;0.23080911919361002
29;9;17104;17769800160;24755;111554;0.22191046488696056
29;10;17067;17728754176;21938;106158;0.2066542323706174
30;0;0;17728754176;0;0;0.0
30;1;16714;17688609296;23780;113658;0.20922416371922786
30;2;16483;17648165344;22563;107059;0.2107529493083253
30;3;16594;17607420480;27267;107013;0.25480081859213366
30;4;16475;17566974480;22926;105678;0.21694203145403962
30;5;16558;17524730320;24110;106678;0.22600723673109732
30;6;16490;17484587488;24765;104875;0.2361382598331347
30;7;16530;17443842624;24711;104818;0.23575149306416837
30;8;16589;17403396624;24524;106677;0.22989022938402842
30;9;16701;17362952672;25124;112352;0.22361862717174594
30;10;16547;17322207808;26136;111551;0.2342964204713539
31;0;0;17322207808;0;0;0.0
31;1;16164;17279066592;25573;109016;0.23458024510163647
31;2;16097;17237123552;27287;111711;0.24426421748977273
31;3;15969;17195180512;23129;107266;0.2156228441444633
31;4;15923;17151437264;25651;107858;0.23782195108383244
31;5;16047;17109795344;24436;111235;0.21967905785049668
31;6;15934;17067852304;23355;113597;0.2055952181835788
31;7;16017;17025909264;21464;103725;0.20693179079296217
31;8;16009;16983966224;25472;113084;0.22524848784974003
31;9;16150;16942023184;24900;110478;0.22538423939607885
31;10;16117;16898583104;25614;110204;0.23242350549889296
32;0;0;16898583104;0;0;0.0
32;1;15664;16855441888;28890;110441;0.2615876350268469
32;2;15570;16811999760;23015;110884;0.20755925110926735
32;3;15510;16767361504;25431;111944;0.227176088044022
32;4;15733;16723919376;29039;111346;0.2607996694986798
32;5;15583;16680479296;24915;113658;0.21921026236604552
32;6;15558;16637338080;23248;123098;0.1888576581260459
32;7;15499;16592097792;23458;105327;0.22271592279282615
32;8;15552;16549257696;27349;109646;0.24942998376593764
32;9;15511;16505815568;23570;108752;0.21673164631455052
32;10;15595;16462375488;27060;112315;0.24092952855807329
33;0;0;16462375488;0;0;0.0
33;1;15195;16417735184;23718;127943;0.18537942677598618
33;2;15040;16373096928;24492;116132;0.21089794371921605
33;3;15004;16326959584;24263;114828;0.2112986379628662
33;4;15149;16282020416;24579;117410;0.20934332680350906
33;5;15053;16237380112;22302;113136;0.19712558336868902
33;6;15102;16192741856;24117;115753;0.20834881169386538
33;7;15129;16147802688;25086;112937;0.22212383895446133
33;8;15227;16101364224;25535;120872;0.21125653583956583
33;9;15065;16057025040;23891;118324;0.2019117000777526
33;10;15213;16012386784;29307;116704;0.2511224979435152
34;0;0;16012386784;0;0;0.0
34;1;14677;15966249440;27975;117412;0.23826355057404694
34;2;14606;15920112096;26519;119061;0.22273456463493504
34;3;14751;15873974752;28331;125201;0.22628413511074194
34;4;14662;15826037200;25934;120683;0.21489356413082208
34;5;14851;15780200976;29368;122362;0.24000915316846733
34;6;14725;15734063632;28623;125443;0.22817534657174973
34;7;14617;15687926288;23678;118454;0.1998919411754774
34;8;14703;15641788944;25371;117364;0.2161736137145973
34;9;14654;15595651600;25109;123919;0.20262429490231523
34;10;14787;15547716096;26767;118539;0.22580754013447052
35;0;0;15547716096;0;0;0.0
35;1;14220;15500681696;26594;117785;0.2257842679458335
35;2;14366;15453045264;27592;121804;0.2265278644379495
35;3;14466;15405410880;23187;117380;0.1975379110581019
35;4;14332;15358075360;24532;117310;0.20912113204330407
35;5;14298;15310142112;27669;121844;0.22708545353074422
35;6;14445;15261606368;26162;122015;0.21441626029586527
35;7;14299;15213969936;27220;127061;0.21422781183840833
35;8;14272;15166335552;25982;121226;0.21432695956313003
35;9;14313;15119000032;31539;120205;0.26237677301276985
35;10;14270;15069866560;25775;124594;0.20687191999614749
36;0;0;15069866560;0;0;0.0
36;1;13908;15021031952;26566;121976;0.21779694366104807
36;2;14029;14972199392;29857;125597;0.2377206461937785
36;3;13954;14923065920;28451;123128;0.23106848158014423
36;4;14103;14874231312;29261;121528;0.2407757882957014
36;5;14016;14823598488;32367;121957;0.26539682019072297
36;6;14022;14775067104;28889;122870;0.2351184178399935
36;7;13944;14725933632;27306;136888;0.19947694465548477
36;8;14005;14677099024;26545;121980;0.2176176422364322
36;9;14053;14628266464;27072;122882;0.22030891424293225
36;10;13850;14579132992;29077;136124;0.21360671152772473
37;0;0;14579132992;0;0;0.0
37;1;13820;14527603168;28596;129343;0.22108656827195905
37;2;13674;14477271520;28493;128216;0.22222655518812004
37;3;13735;14426939872;28115;139504;0.2015354398440188
37;4;13636;14376608224;28335;128305;0.22084096488835198
37;5;13692;14324476368;25087;135281;0.18544363214346435
37;6;13671;14274445840;29788;128238;0.23228684165379995
37;7;13753;14224114192;29973;125045;0.23969770882482305
37;8;13673;14173782544;28720;132654;0.2165030832089496
37;9;13746;14123450896;27752;135068;0.20546687594396895
37;10;13607;14073119248;25876;127704;0.20262481989600953
38;0;0;14073119248;0;0;0.0
38;1;13317;14020092384;28077;132624;0.21170376402461094
38;2;13364;13968261648;25298;126694;0.19967796422877168
38;3;13239;13916432960;30301;133241;0.22741498487702735
38;4;13368;13864903136;31784;129558;0.24532641751184797
38;5;13320;13811274240;30031;136309;0.2203156064529855
38;6;13408;13760045536;26103;125103;0.20865207069374836
38;7;13352;13708214800;29796;129148;0.23071205128999286
38;8;13487;13656386112;29505;128465;0.2296734519129724
38;9;13306;13604856288;27475;130951;0.2098113034646547
38;10;13370;13553025552;29343;127424;0.23027844048216978
39;0;0;13553025552;0;0;0.0
39;1;13235;13499998688;30993;139074;0.22285258207860564
39;2;13196;13445472736;31061;132190;0.23497238822906422
39;3;13030;13392144960;31094;136313;0.22810737053692604
39;4;13074;13339116048;29508;131947;0.2236352474857329
39;5;13095;13286089184;27914;131770;0.21183881004781058
39;6;13038;13232761408;30058;133529;0.2251046589130451
39;7;13251;13179732496;28772;132383;0.21733908432351587
39;8;13088;13125206544;28890;138575;0.20847916290817248
39;9;13127;13072179680;28864;136824;0.21095714202186752
39;10;12926;13018851904;26805;130418;0.20553144504592924
40;0;0;13018851904;0;0;0.0
40;1;12921;12964325952;31806;141745;0.22438886733218102
40;2;13045;12909800000;30394;143147;0.21232718813527354
40;3;12852;12855274048;28127;132366;0.2124941450221356
40;4;12788;12799549920;30268;139792;0.21652168936705962
40;5;12713;12745023968;28151;138762;0.20287254435652413
40;6;12947;12690498016;27262;133601;0.20405535886707435
40;7;12990;12635972064;28443;135714;0.20958044122198152
40;8;12953;12579645904;27145;136635;0.19866798404508362
40;9;12806;12525421072;31249;134108;0.23301369045843648
40;10;12694;12470895120;27723;133233;0.20807907950732926
41;0;0;12470895120;0;0;0.0
41;1;12459;12414872128;33037;135128;0.24448670889822982
41;2;12832;22512127776;33191;137521;0.24135222984126062
41;3;12638;22428241696;34160;146180;0.23368449856341497
41;4;12900;22344355616;30984;141970;0.21824329083609212
41;5;12673;22260469536;30477;139644;0.21824783019678612
41;6;12683;22174644968;33817;144969;0.23327056129241425
41;7;12681;22090598176;28862;138974;0.20767913422654596
41;8;12635;22006712096;30582;139158;0.21976458414176692
41;9;12686;21922826016;32816;136778;0.2399216248227054
41;10;12757;21838939936;30186;142920;0.21120906801007558
42;0;0;21838939936;0;0;0.0
42;1;12483;21752958752;31384;151825;0.20671167462539108
42;2;12370;21666973472;30556;141684;0.21566302475932356
42;3;12559;21597921056;25690;139057;0.18474438539591678
42;4;12499;21511784224;31617;138993;0.22747188707344973
42;5;12449;21425803040;28563;144074;0.1982522870191707
42;6;12505;21339817760;29379;141191;0.2080798351169692
42;7;12399;21253836576;32899;140884;0.23351835552653247
42;8;12368;21167851296;30602;145544;0.21025944044412687
42;9;12522;21081870112;29899;145465;0.20554085175128037
42;10;12620;20995884832;32293;145836;0.22143366521297897
43;0;0;20995884832;0;0;0.0
43;1;12403;20907804448;36336;152677;0.23799262495333284
43;2;12292;20819724064;31527;148077;0.21290949978727283
43;3;12093;20731643680;33877;150867;0.22454877474861965
43;4;12202;20643565344;32600;154193;0.21142334606629354
43;5;12317;20555482912;34871;148882;0.23421904595585766
43;6;12191;20467402528;30228;141479;0.21365715053117423
43;7;12236;20377227040;33729;143739;0.2346544779078747
43;8;12351;20289146656;29173;142881;0.20417690245728964
43;9;12243;20201066272;35009;146065;0.23968096395440386
43;10;12250;20112985888;31166;149325;0.20871253976226353
44;0;0;20112985888;0;0;0.0
44;1;12143;20022806304;33262;153523;0.21665809031871447
44;2;12296;19932630816;30654;154870;0.1979337508878414
44;3;12209;19842451232;33617;150430;0.2234727115601941
44;4;12197;19752275744;33164;155055;0.21388539550482086
44;5;12052;19662096160;31027;145349;0.21346552091861656
44;6;12086;19571920672;30281;148676;0.20367106997766957
44;7;11991;19481741088;31573;153334;0.20590997430445954
44;8;12239;19391565600;31654;153257;0.2065419524067416
44;9;12080;19301386016;30136;149920;0.20101387406616864
44;10;12162;19211210528;31118;152889;0.20353328231592854
45;0;0;19211210528;0;0;0.0
45;1;12090;19118935840;37538;150328;0.24970730668937258
45;2;11941;19026661152;35807;154778;0.23134424789052707
45;3;11905;18934386464;32592;157828;0.20650328205388144
45;4;11883;18842111776;32621;149416;0.2183233388659849
45;5;11937;18759378720;33884;150416;0.22526858844803743
45;6;11850;18665951008;33344;150670;0.22130483838853124
45;7;11859;18573676320;32724;155385;0.2105994787141616
45;8;11849;18481401632;31514;158089;0.19934340782723656
45;9;11875;18389126944;30668;156643;0.19578276718397886
45;10;11895;18296852256;32415;152269;0.21287983765572768
46;0;0;18296852256;0;0;0.0
46;1;11669;18202478368;30875;156362;0.19745846177459997
46;2;11887;18108108576;31139;157051;0.1982731724089627
46;3;11687;18013734688;31988;156001;0.20504996762841263
46;4;11762;17919364896;28394;143049;0.19849142601486203
46;5;11804;17823054568;34633;157199;0.22031310631747023
46;6;11799;17730621216;33612;157191;0.21382903601351222
46;7;11872;17636247328;34948;159834;0.21865185129571932
46;8;11705;17541877536;35248;158510;0.22237082833890606
46;9;11625;17447503648;35462;151479;0.23410505746671156
46;10;12004;17353133856;33146;154604;0.2143929005717834
47;0;0;17353133856;0;0;0.0
47;1;11750;17256664864;34352;166506;0.20631088369187897
47;2;11501;17158257328;32223;157372;0.20475688178329055
47;3;11408;17063726880;29632;155520;0.19053497942386832
47;4;11759;16967257888;38347;155824;0.24609174453229285
